# curie_map:
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   AEO: http://purl.obolibrary.org/obo/AEO_
#   BAMS: http://w3id.org/sssom/unknown_prefix/bams/
#   BIRNLEX: http://w3id.org/sssom/unknown_prefix/birnlex/
#   BM: http://w3id.org/sssom/unknown_prefix/bm/
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   CALOHA: http://w3id.org/sssom/unknown_prefix/caloha/
#   CARO: http://purl.obolibrary.org/obo/CARO_
#   CL: http://purl.obolibrary.org/obo/CL_
#   DHBA: https://biopragmatics.github.io/providers/dhba/
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EHDAA2: http://purl.obolibrary.org/obo/EHDAA2_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   EV: http://purl.obolibrary.org/obo/EV_
#   FAO: http://purl.obolibrary.org/obo/FAO_
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   GAID: http://w3id.org/sssom/unknown_prefix/gaid/
#   GC_ID: http://w3id.org/sssom/unknown_prefix/gc_id/
#   GO: http://purl.obolibrary.org/obo/GO_
#   GOC: http://w3id.org/sssom/unknown_prefix/goc/
#   HAO: http://purl.obolibrary.org/obo/HAO_
#   HBA: https://biopragmatics.github.io/providers/hba/
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   ILX: http://w3id.org/sssom/unknown_prefix/ilx/
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   MBA: https://biopragmatics.github.io/providers/mba/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MIAA: http://w3id.org/sssom/unknown_prefix/miaa/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   OGES: http://w3id.org/sssom/unknown_prefix/oges/
#   PBA: https://biopragmatics.github.io/providers/pba/
#   PMID: http://rdf.ncbi.nlm.nih.gov/pubchem/reference/
#   PR: http://purl.obolibrary.org/obo/PR_
#   RETIRED_EHDAA2: http://w3id.org/sssom/unknown_prefix/retired_ehdaa2/
#   RO: http://purl.obolibrary.org/obo/RO_
#   Reactome: http://w3id.org/sssom/unknown_prefix/reactome/
#   SCTID: http://snomed.info/id/
#   SPD: http://purl.obolibrary.org/obo/SPD_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   VHOG: http://purl.obolibrary.org/obo/VHOG_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   Wikipedia: http://w3id.org/sssom/unknown_prefix/wikipedia/
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   galen: http://www.co-ode.org/ontologies/galen#
#   http: http://w3id.org/sssom/unknown_prefix/http/
#   https: http://w3id.org/sssom/unknown_prefix/https/
#   neuronames: http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: temp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_cardinality	comment
UBERON:0004734	gastrula	oio:hasDbXref	NCIT:C34057	Gastrula	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0004734	gastrula	oio:hasDbXref	NCIT:C34058	Trilaminar Embryonic Disc	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0004734	gastrula	oio:hasDbXref	UMLS:C0017199		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0004734	gastrula	oio:hasDbXref	UMLS:C1284022		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0004734	gastrula	oio:hasDbXref	Wikipedia:Gastrula		semapv:UnspecifiedMatching	UBERON	Wikipedia	n:1	cardinality is n:1
UBERON:0004734	gastrula	oio:hasDbXref	Wikipedia:Trilaminar_blastocyst		semapv:UnspecifiedMatching	UBERON	Wikipedia	n:1	cardinality is n:1
UBERON:0004742	dentary	oio:hasDbXref	EFO:0003508	obsolete_dentary	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0004760	gland of anal canal	oio:hasDbXref	EMAPA:27221	anal canal caudal part gland	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0004760	gland of anal canal	oio:hasDbXref	EMAPA:27233	anal canal rostral part gland	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0004760	gland of anal canal	oio:hasDbXref	EMAPA:27543	anal canal gland	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0004760	gland of anal canal	oio:hasDbXref	FMA:15720	Anal gland	semapv:UnspecifiedMatching	UBERON	FMA	n:1	cardinality is n:1
UBERON:0004760	gland of anal canal	oio:hasDbXref	FMA:15724	Rectal gland	semapv:UnspecifiedMatching	UBERON	FMA	n:1	cardinality is n:1
UBERON:0004761	cartilaginous neurocranium	oio:hasDbXref	AAO:0000094		semapv:UnspecifiedMatching	UBERON	AAO	n:1	cardinality is n:1
UBERON:0004761	cartilaginous neurocranium	oio:hasDbXref	AAO:0010153		semapv:UnspecifiedMatching	UBERON	AAO	n:n	cardinality is n:n
UBERON:0004761	cartilaginous neurocranium	oio:hasDbXref	Wikipedia:Chondrocranium		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0004764	intramembranous bone tissue	oio:hasDbXref	Wikipedia:Intramembranous_ossification		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0004767	vomerine tooth	oio:hasDbXref	AAO:0000635		semapv:UnspecifiedMatching	UBERON	AAO	1:n	cardinality is 1:n
UBERON:0004785	respiratory system mucosa	oio:hasDbXref	EMAPA:18334	larynx mucous membrane	semapv:UnspecifiedMatching	UBERON	EMAPA	n:n	cardinality is n:n
UBERON:0004785	respiratory system mucosa	oio:hasDbXref	EMAPA:37577	respiratory system mucosa	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0004786	gastrointestinal system mucosa	oio:hasDbXref	BTO:0000546	gut mucosa	semapv:UnspecifiedMatching	UBERON	BTO	n:1	cardinality is n:1
UBERON:0004786	gastrointestinal system mucosa	oio:hasDbXref	BTO:0005568	gastrointestinal mucosa	semapv:UnspecifiedMatching	UBERON	BTO	n:1	cardinality is n:1
UBERON:0004801	cervix epithelium	oio:hasDbXref	EFO:0001913	obsolete_cervix epithelium	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0004802	respiratory tract epithelium	oio:hasDbXref	CALOHA:TS-0023		semapv:UnspecifiedMatching	UBERON	CALOHA	1:n	cardinality is 1:n
UBERON:0004802	respiratory tract epithelium	oio:hasDbXref	VHOG:0000981		semapv:UnspecifiedMatching	UBERON	VHOG	1:n	cardinality is 1:n
UBERON:0004807	respiratory system epithelium	oio:hasDbXref	CALOHA:TS-0023		semapv:UnspecifiedMatching	UBERON	CALOHA	1:n	cardinality is 1:n
UBERON:0004807	respiratory system epithelium	oio:hasDbXref	VHOG:0000981		semapv:UnspecifiedMatching	UBERON	VHOG	1:n	cardinality is 1:n
UBERON:0004835	epididymis smooth muscle	oio:hasDbXref	EMAPA:30747	muscle layer of epididymis	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0004851	aorta endothelium	oio:hasDbXref	EFO:0002597	obsolete_aorta endothelium	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0004864	vasculature of retina	oio:hasDbXref	MESH:D012171	Retinal Vessels	semapv:UnspecifiedMatching	UBERON	MESH	1:n	cardinality is 1:n
UBERON:0004864	vasculature of retina	oio:hasDbXref	XAO:0004153	retinal blood vessel	semapv:UnspecifiedMatching	UBERON	XAO	1:n	cardinality is 1:n
UBERON:0004867	orbital cavity	oio:hasDbXref	Wikipedia:Orbit_(anatomy)		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0004871	somatic layer of lateral plate mesoderm	oio:hasDbXref	Wikipedia:Lateral_plate_mesoderm#Division_into_layers		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0004872	splanchnic layer of lateral plate mesoderm	oio:hasDbXref	Wikipedia:Lateral_plate_mesoderm#Division_into_layers		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0004880	chordamesoderm	oio:hasDbXref	EFO:0003426	obsolete_axial chorda mesoderm	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0004907	lower digestive tract	oio:hasDbXref	Wikipedia:Alimentary_canal#Upper_gastrointestinal_tract		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0004908	upper digestive tract	oio:hasDbXref	Wikipedia:Alimentary_canal#Upper_gastrointestinal_tract		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0004909	epithelium of gonad	oio:hasDbXref	EHDAA:4032		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0004909	epithelium of gonad	oio:hasDbXref	EHDAA:5931		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0004917	urethral sphincter	oio:hasDbXref	SCTID:277855007		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0004917	urethral sphincter	oio:hasDbXref	SCTID:277857004		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0004943	submucosa of urinary bladder	oio:hasDbXref	EMAPA:32275	submucosa of bladder	semapv:UnspecifiedMatching	UBERON	EMAPA	1:1	object is obsolete
UBERON:0004944	submucosa of trigone of urinary bladder	oio:hasDbXref	EMAPA:32304	submucosa of trigone	semapv:UnspecifiedMatching	UBERON	EMAPA	1:1	object is obsolete
UBERON:0004945	submucosa of neck of urinary bladder	oio:hasDbXref	EMAPA:32276	submucosa of neck	semapv:UnspecifiedMatching	UBERON	EMAPA	1:1	object is obsolete
UBERON:0005020	mucosa of tongue	oio:hasDbXref	EFO:0002553	obsolete_tongue mucosa	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005068	neural rod	oio:hasDbXref	EFO:0003498	obsolete_neural rod	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005090	muscle structure	oio:hasDbXref	EMAPA:32715	muscle tissue	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005097	renal connecting tubule	oio:hasDbXref	EMAPA:27758	renal connecting tubule of s-shaped body	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005097	renal connecting tubule	oio:hasDbXref	EMAPA:27790	renal connecting tubule of capillary loop nephron	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005097	renal connecting tubule	oio:hasDbXref	EMAPA:28011	renal connecting tubule	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005101	early distal convoluted tubule	oio:hasDbXref	EMAPA:28393	distal convoluted tubule	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005102	late distal convoluted tubule	oio:hasDbXref	EMAPA:28393	distal convoluted tubule	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005155	open tracheal system	oio:hasDbXref	SPD:0000427	tracheal system	semapv:UnspecifiedMatching	UBERON	SPD	1:1	object is obsolete
UBERON:0005170	granulosa cell layer	oio:hasDbXref	EFO:0003628	obsolete_granulosa cell layer	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005171	hepatic duct	oio:hasDbXref	EHDAA2:0000741		semapv:UnspecifiedMatching	UBERON	EHDAA2	1:n	cardinality is 1:n
UBERON:0005176	tooth enamel organ	oio:hasDbXref	Wikipedia:Enamel_organ		semapv:UnspecifiedMatching	UBERON	Wikipedia	1:n	cardinality is 1:n
UBERON:0005185	renal medulla collecting duct	oio:hasDbXref	EMAPA:28061	medullary collecting duct	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005185	renal medulla collecting duct	oio:hasDbXref	EMAPA:35459		semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	object is obsolete | cardinality is n:1
UBERON:0005202	distal straight tubule macula densa	oio:hasDbXref	EMAPA:28399	macula densa	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005216	optic eminence surface ectoderm	oio:hasDbXref	EMAPA:16539	optic eminence surface ectoderm	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005234	optic eminence ectoderm	oio:hasDbXref	EMAPA:16539	optic eminence surface ectoderm	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005243	interventricular septum endocardium	oio:hasDbXref	EHDAA2:0000886		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:1	cardinality is n:1
UBERON:0005243	interventricular septum endocardium	oio:hasDbXref	EHDAA2:0000887		semapv:UnspecifiedMatching	UBERON	EHDAA2	n:1	cardinality is n:1
UBERON:0005253	head mesenchyme	oio:hasDbXref	EFO:0003492	obsolete_head mesenchyme	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005253	head mesenchyme	oio:hasDbXref	EMAPA:16098	head mesenchyme	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005256	trunk mesenchyme	oio:hasDbXref	EFO:0003485	obsolete_trunk mesenchyme	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005281	ventricular system of central nervous system	oio:hasDbXref	EFO:0003650	obsolete_ventricular system	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005281	ventricular system of central nervous system	oio:hasDbXref	neuronames:2497		semapv:UnspecifiedMatching	UBERON	neuronames	1:n	cardinality is 1:n
UBERON:0005290	myelencephalon	oio:hasDbXref	CALOHA:TS-0607		semapv:UnspecifiedMatching	UBERON	CALOHA	n:n	cardinality is n:n
UBERON:0005290	myelencephalon	oio:hasDbXref	CALOHA:TS-2365		semapv:UnspecifiedMatching	UBERON	CALOHA	n:1	cardinality is n:1
UBERON:0005292	extraembryonic tissue	oio:hasDbXref	CALOHA:TS-2119		semapv:UnspecifiedMatching	UBERON	CALOHA	1:n	cardinality is 1:n
UBERON:0005292	extraembryonic tissue	oio:hasDbXref	EFO:0001406	obsolete_extraembryonic tissue	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005294	gonadal ridge	oio:hasDbXref	NCIT:C34184	Gonadal Ridge	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0005294	gonadal ridge	oio:hasDbXref	NCIT:C34321	Urogenital Ridge	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0005294	gonadal ridge	oio:hasDbXref	SCTID:308801004		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005294	gonadal ridge	oio:hasDbXref	SCTID:361399001		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005294	gonadal ridge	oio:hasDbXref	UMLS:C0231047		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0005294	gonadal ridge	oio:hasDbXref	UMLS:C1512243		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0005295	sex cord	oio:hasDbXref	EHDAA2:0004051		semapv:UnspecifiedMatching	UBERON	EHDAA2	1:n	cardinality is 1:n
UBERON:0005325	mesonephric glomerulus	oio:hasDbXref	SCTID:362217000		semapv:UnspecifiedMatching	UBERON	SCTID	1:n	cardinality is 1:n
UBERON:0005356	Rathke's pouch	oio:hasDbXref	NCIT:C34281	Rathke Pouch	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0005356	Rathke's pouch	oio:hasDbXref	NCIT:C54098	Rathke Pouch Epithelium	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0005356	Rathke's pouch	oio:hasDbXref	SCTID:362583008		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005356	Rathke's pouch	oio:hasDbXref	SCTID:61127000		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005356	Rathke's pouch	oio:hasDbXref	UMLS:C0229548		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0005356	Rathke's pouch	oio:hasDbXref	UMLS:C1709841		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0005357	brain ependyma	oio:hasDbXref	MESH:D004805	Ependyma	semapv:UnspecifiedMatching	UBERON	MESH	1:n	cardinality is 1:n
UBERON:0005366	olfactory lobe	oio:hasDbXref	EFO:0000108	obsolete_olfactory lobe	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005381	dentate gyrus granule cell layer	oio:hasDbXref	BAMS:DG-sg		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005381	dentate gyrus granule cell layer	oio:hasDbXref	BAMS:GrDG		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005381	dentate gyrus granule cell layer	oio:hasDbXref	BAMS:sg		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005382	dorsal striatum	oio:hasDbXref	BAMS:Dorsal_striatum		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005382	dorsal striatum	oio:hasDbXref	BAMS:STRd		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005382	dorsal striatum	oio:hasDbXref	BAMS:StrD		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005383	caudate-putamen	oio:hasDbXref	BAMS:CP		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005383	caudate-putamen	oio:hasDbXref	BAMS:CPu		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005383	caudate-putamen	oio:hasDbXref	EFO:0001912	obsolete_caudate putamen	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005385	nasal cavity respiratory epithelium	oio:hasDbXref	EMAPA:17607	nasal cavity respiratory epithelium	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005396	carotid artery segment	oio:hasDbXref	CALOHA:TS-0116		semapv:UnspecifiedMatching	UBERON	CALOHA	1:n	cardinality is 1:n
UBERON:0005396	carotid artery segment	oio:hasDbXref	EFO:0000818	obsolete_carotid artery	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005396	carotid artery segment	oio:hasDbXref	SCTID:362040006		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005396	carotid artery segment	oio:hasDbXref	SCTID:69105007		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005400	telencephalon arachnoid mater	oio:hasDbXref	EMAPA:17775	telencephalon arachnoid mater	semapv:UnspecifiedMatching	UBERON	EMAPA	1:n	cardinality is 1:n
UBERON:0005403	ventral striatum	oio:hasDbXref	BAMS:STRv		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005403	ventral striatum	oio:hasDbXref	BAMS:StrV		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005403	ventral striatum	oio:hasDbXref	BAMS:Ventral_striatum		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005403	ventral striatum	oio:hasDbXref	EFO:0001936	obsolete_ventral striatum	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005406	perirenal fat	oio:hasDbXref	FMA:15876	Perirenal fat capsule	semapv:UnspecifiedMatching	UBERON	FMA	n:1	cardinality is n:1
UBERON:0005406	perirenal fat	oio:hasDbXref	FMA:20502	Perirenal fat	semapv:UnspecifiedMatching	UBERON	FMA	n:1	cardinality is n:1
UBERON:0005409	alimentary part of gastrointestinal system	oio:hasDbXref	BTO:0000058	alimentary canal	semapv:UnspecifiedMatching	UBERON	BTO	1:n	cardinality is 1:n
UBERON:0005409	alimentary part of gastrointestinal system	oio:hasDbXref	EV:0100056		semapv:UnspecifiedMatching	UBERON	EV	1:n	cardinality is 1:n
UBERON:0005410	cartilaginous otic capsule	oio:hasDbXref	EMAPA:17596	otic capsule	semapv:UnspecifiedMatching	UBERON	EMAPA	n:n	cardinality is n:n
UBERON:0005410	cartilaginous otic capsule	oio:hasDbXref	EMAPA:18803	otic cartilage	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005410	cartilaginous otic capsule	oio:hasDbXref	EMAPA:37467	cartilaginous otic capsule	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005411	bony otic capsule	oio:hasDbXref	EMAPA:17596	otic capsule	semapv:UnspecifiedMatching	UBERON	EMAPA	n:n	cardinality is n:n
UBERON:0005411	bony otic capsule	oio:hasDbXref	EMAPA:37466	bony otic capsule	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005419	pectoral appendage bud	oio:hasDbXref	EFO:0003430	obsolete_pectoral fin bud	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005420	pelvic appendage bud	oio:hasDbXref	EFO:0003469	obsolete_pelvic fin bud	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005421	pectoral appendage apical ectodermal ridge	oio:hasDbXref	EFO:0003487	obsolete_apical ectodermal ridge pectoral fin bud	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005421	pectoral appendage apical ectodermal ridge	oio:hasDbXref	TAO:0000085		semapv:UnspecifiedMatching	UBERON	TAO	n:1	cardinality is n:1
UBERON:0005421	pectoral appendage apical ectodermal ridge	oio:hasDbXref	TAO:0000736		semapv:UnspecifiedMatching	UBERON	TAO	n:1	cardinality is n:1
UBERON:0005422	pelvic appendage apical ectodermal ridge	oio:hasDbXref	EFO:0003681	obsolete_apical ectodermal ridge pelvic fin bud	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005423	developing anatomical structure	oio:hasDbXref	MIAA:0000019		semapv:UnspecifiedMatching	UBERON	MIAA	1:n	cardinality is 1:n
UBERON:0005459	left umbilical vein	oio:hasDbXref	EMAPA:16358	left umbilical vein embryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005459	left umbilical vein	oio:hasDbXref	EMAPA:16377	left umbilical vein extraembryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005460	left vitelline vein	oio:hasDbXref	EMAPA:16380	left vitelline vein extraembryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005460	left vitelline vein	oio:hasDbXref	EMAPA:16698	left vitelline vein embryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005463	subcapsular sinus of lymph node	oio:hasDbXref	NCIT:C33033	Lymph Node Sinus	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0005463	subcapsular sinus of lymph node	oio:hasDbXref	NCIT:C33642	Lymph Node Subcapsular Sinus	semapv:UnspecifiedMatching	UBERON	NCIT	n:1	cardinality is n:1
UBERON:0005463	subcapsular sinus of lymph node	oio:hasDbXref	UMLS:C1518051		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0005463	subcapsular sinus of lymph node	oio:hasDbXref	UMLS:C1518052		semapv:UnspecifiedMatching	UBERON	UMLS	n:1	cardinality is n:1
UBERON:0005471	right umbilical vein	oio:hasDbXref	EMAPA:16359	right umbilical vein embryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005471	right umbilical vein	oio:hasDbXref	EMAPA:16378	right umbilical vein extraembryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005472	right vitelline vein	oio:hasDbXref	EMAPA:16381	right vitelline vein extraembryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005472	right vitelline vein	oio:hasDbXref	EMAPA:16699	right vitelline vein embryonic part	semapv:UnspecifiedMatching	UBERON	EMAPA	n:1	cardinality is n:1
UBERON:0005478	sulcus limitans of neural tube	oio:hasDbXref	BAMS:slim		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005478	sulcus limitans of neural tube	oio:hasDbXref	BAMS:slm		semapv:UnspecifiedMatching	UBERON	BAMS	n:1	cardinality is n:1
UBERON:0005483	thymus lobe	oio:hasDbXref	FMA:71193	Lobe of thymus	semapv:UnspecifiedMatching	UBERON	FMA	1:n	cardinality is 1:n
UBERON:0005487	vitelline vein	oio:hasDbXref	SCTID:2730004		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005487	vitelline vein	oio:hasDbXref	SCTID:308832003		semapv:UnspecifiedMatching	UBERON	SCTID	n:1	cardinality is n:1
UBERON:0005487	vitelline vein	oio:hasDbXref	XAO:0000376	omphalomesenteric vein	semapv:UnspecifiedMatching	UBERON	XAO	n:1	cardinality is n:1
UBERON:0005487	vitelline vein	oio:hasDbXref	XAO:0004147	vitelline vein	semapv:UnspecifiedMatching	UBERON	XAO	n:1	cardinality is n:1
UBERON:0005496	neural tube lateral wall	oio:hasDbXref	EHDAA:2873		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0005496	neural tube lateral wall	oio:hasDbXref	EHDAA:912		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
UBERON:0005497	non-neural ectoderm	oio:hasDbXref	EFO:0003643	obsolete_non neural ectoderm	semapv:UnspecifiedMatching	UBERON	EFO	1:1	object is obsolete
UBERON:0005498	primitive heart tube	oio:hasDbXref	EHDAA:424		semapv:UnspecifiedMatching	UBERON	EHDAA	n:1	cardinality is n:1
